,date,user,message,only_date,year,month_num,month,day,day_name,hour,minute,period,po,ne,nu,value
4949,2022-12-28 16:07:00,Aditya EC7,"Nopee
",2022-12-28,2022,12,December,28,Wednesday,16,7,16-17,0.0,0.0,1.0,0
4950,2022-12-28 16:08:00,Yashika✨️,"Okk
",2022-12-28,2022,12,December,28,Wednesday,16,8,16-17,0.0,0.0,1.0,0
4951,2022-12-28 16:09:00,Yashika✨️,"Dsd mei highest pta chle toh btayioo
",2022-12-28,2022,12,December,28,Wednesday,16,9,16-17,0.0,0.0,1.0,0
4952,2022-12-28 16:10:00,Aditya EC7,"Abhi tak to tere hi hai
",2022-12-28,2022,12,December,28,Wednesday,16,10,16-17,0.0,0.0,1.0,0
4953,2022-12-28 16:12:00,Yashika✨️,"Tereko abhi bohto k marks pta chlenge
",2022-12-28,2022,12,December,28,Wednesday,16,12,16-17,0.0,0.0,1.0,0
4954,2022-12-28 16:12:00,Yashika✨️,"Usme merese zyada bhi kafiyo k honge
",2022-12-28,2022,12,December,28,Wednesday,16,12,16-17,0.0,0.0,1.0,0
4955,2022-12-28 16:19:00,Aditya EC7,"Nhi haina wahi bta rha hu😎
",2022-12-28,2022,12,December,28,Wednesday,16,19,16-17,0.0,0.0,1.0,0
4956,2022-12-28 16:21:00,Yashika✨️,"Achaaa
",2022-12-28,2022,12,December,28,Wednesday,16,21,16-17,0.0,0.0,1.0,0
4957,2022-12-28 16:21:00,Yashika✨️,"Raghav k kitne hai?
",2022-12-28,2022,12,December,28,Wednesday,16,21,16-17,0.0,0.0,1.0,0
4958,2022-12-28 17:43:00,Aditya EC7,"67.5
",2022-12-28,2022,12,December,28,Wednesday,17,43,17-18,0.0,0.0,1.0,0
4959,2022-12-28 17:45:00,Yashika✨️,"Okk
",2022-12-28,2022,12,December,28,Wednesday,17,45,17-18,0.0,0.0,1.0,0
4960,2022-12-30 22:19:00,Yashika✨️,"Grades
",2022-12-30,2022,12,December,30,Friday,22,19,22-23,0.0,0.0,1.0,0
4961,2022-12-30 22:19:00,Yashika✨️,"Aa gyee
",2022-12-30,2022,12,December,30,Friday,22,19,22-23,0.0,0.0,1.0,0
4962,2022-12-30 22:20:00,Aditya EC7,"Sachi? Ya prank kr rhi hai?🙃
",2022-12-30,2022,12,December,30,Friday,22,20,22-23,0.0,0.0,1.0,0
4963,2022-12-30 22:20:00,Yashika✨️,"Teri kasam
",2022-12-30,2022,12,December,30,Friday,22,20,22-23,0.0,0.0,1.0,0
4964,2022-12-30 22:21:00,Yashika✨️,"Mereko bhi abhi msg aaya
",2022-12-30,2022,12,December,30,Friday,22,21,22-23,0.0,0.0,1.0,0
4965,2022-12-30 22:21:00,Aditya EC7,"Haa marde mujeh 🤧
",2022-12-30,2022,12,December,30,Friday,22,21,22-23,0.0,0.0,1.0,0
4966,2022-12-30 22:22:00,Yashika✨️,"Aree schii
",2022-12-30,2022,12,December,30,Friday,22,22,22-23,0.0,0.0,1.0,0
4967,2022-12-30 22:22:00,Aditya EC7,"Sab subjects ke aagye ya kuch ke?
",2022-12-30,2022,12,December,30,Friday,22,22,22-23,0.0,0.0,1.0,0
4968,2022-12-30 22:22:00,Yashika✨️,"Itna bhrosa ni hai merepe
",2022-12-30,2022,12,December,30,Friday,22,22,22-23,0.0,0.0,1.0,0
4969,2022-12-30 22:22:00,Yashika✨️,"4 k
",2022-12-30,2022,12,December,30,Friday,22,22,22-23,0.0,0.0,0.0,1
4970,2022-12-30 22:22:00,Yashika✨️,"Bol rhe hai
",2022-12-30,2022,12,December,30,Friday,22,22,22-23,0.0,0.0,1.0,0
4971,2022-12-30 22:22:00,Aditya EC7,"Arre hai hai 😂
",2022-12-30,2022,12,December,30,Friday,22,22,22-23,0.0,0.0,1.0,0
4972,2022-12-30 22:23:00,Aditya EC7,"Chor fir
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4973,2022-12-30 22:23:00,Yashika✨️,"Hnnnn
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4974,2022-12-30 22:23:00,Aditya EC7,"Saare aa jayege tab dkehlege
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4975,2022-12-30 22:23:00,Yashika✨️,"Dekhle
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4976,2022-12-30 22:23:00,Yashika✨️,"Hmara toh webkiosk ni chlta
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4977,2022-12-30 22:23:00,Yashika✨️,"Tera toh chlta hai
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4978,2022-12-30 22:23:00,Yashika✨️,"Dsd
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4979,2022-12-30 22:23:00,Aditya EC7,"Chal dkehta hu
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4980,2022-12-30 22:23:00,Yashika✨️,"Ict
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4981,2022-12-30 22:23:00,Yashika✨️,"Emft or circuit
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4982,2022-12-30 22:23:00,Yashika✨️,"Inke aa gye
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4983,2022-12-30 22:23:00,Aditya EC7,"Acha
",2022-12-30,2022,12,December,30,Friday,22,23,22-23,0.0,0.0,1.0,0
4984,2022-12-30 22:24:00,Yashika✨️,"Hnn
",2022-12-30,2022,12,December,30,Friday,22,24,22-23,0.0,0.0,1.0,0
4985,2022-12-30 22:24:00,Aditya EC7,"A a a a-
",2022-12-30,2022,12,December,30,Friday,22,24,22-23,0.0,0.0,1.0,0
4986,2022-12-30 22:24:00,Aditya EC7,"Ye hai mere
",2022-12-30,2022,12,December,30,Friday,22,24,22-23,0.0,0.0,1.0,0
4987,2022-12-30 22:25:00,Yashika✨️,"Waahh
",2022-12-30,2022,12,December,30,Friday,22,25,22-23,0.0,0.0,1.0,0
4988,2022-12-30 22:25:00,Yashika✨️,"Partyy
",2022-12-30,2022,12,December,30,Friday,22,25,22-23,0.0,0.0,1.0,0
4989,2022-12-30 22:25:00,Aditya EC7,"Rukja abhi
",2022-12-30,2022,12,December,30,Friday,22,25,22-23,0.0,0.0,1.0,0
4990,2022-12-30 22:25:00,Aditya EC7,"Baaki aane de 🫢
",2022-12-30,2022,12,December,30,Friday,22,25,22-23,0.0,0.0,1.0,0
4991,2022-12-30 22:25:00,Aditya EC7,"Tere bhi to same hone??
",2022-12-30,2022,12,December,30,Friday,22,25,22-23,0.0,0.0,1.0,0
4992,2022-12-30 22:26:00,Yashika✨️,"Naa
",2022-12-30,2022,12,December,30,Friday,22,26,22-23,0.0,0.0,1.0,0
4993,2022-12-30 22:26:00,Yashika✨️,"Emft mei pkka
",2022-12-30,2022,12,December,30,Friday,22,26,22-23,0.0,0.0,1.0,0
4994,2022-12-30 22:26:00,Yashika✨️,"Km hoga
",2022-12-30,2022,12,December,30,Friday,22,26,22-23,0.0,0.0,1.0,0
4995,2022-12-30 22:26:00,Yashika✨️,"Baki same ho skte hai
",2022-12-30,2022,12,December,30,Friday,22,26,22-23,0.0,0.0,1.0,0
4996,2022-12-30 22:27:00,Aditya EC7,"Haa
",2022-12-30,2022,12,December,30,Friday,22,27,22-23,0.0,0.0,1.0,0
4997,2022-12-30 22:27:00,Aditya EC7,"Chalo dkeh ke btao kitne hai
",2022-12-30,2022,12,December,30,Friday,22,27,22-23,0.0,0.0,1.0,0
4998,2022-12-30 22:28:00,Yashika✨️,"Hnn wahi khol rkha haiu
",2022-12-30,2022,12,December,30,Friday,22,28,22-23,0.0,0.0,1.0,0
4999,2022-12-30 22:28:00,Aditya EC7,"Okayy
",2022-12-30,2022,12,December,30,Friday,22,28,22-23,0.0,0.0,1.0,0
5000,2022-12-30 22:28:00,Yashika✨️,"Hnn
",2022-12-30,2022,12,December,30,Friday,22,28,22-23,0.0,0.0,1.0,0
5001,2023-01-01 11:02:00,Aditya EC7,"<Media omitted>
",2023-01-01,2023,1,January,1,Sunday,11,2,11-12,0.0,0.0,1.0,0
5002,2023-01-01 11:04:00,Yashika✨️,"<Media omitted>
",2023-01-01,2023,1,January,1,Sunday,11,4,11-12,0.0,0.0,1.0,0
5003,2023-01-01 11:10:00,Aditya EC7,"Tune to fir party sharty kari honi new year pe 😌
",2023-01-01,2023,1,January,1,Sunday,11,10,11-12,0.231,0.0,0.769,0
5004,2023-01-01 11:11:00,Yashika✨️,"Hnn abhi tak ni utari yrrr
",2023-01-01,2023,1,January,1,Sunday,11,11,11-12,0.0,0.0,1.0,0
5005,2023-01-01 11:12:00,Yashika✨️,"Kuch zyada hi peeli kll
",2023-01-01,2023,1,January,1,Sunday,11,12,11-12,0.0,0.0,1.0,0
5006,2023-01-01 11:14:00,Aditya EC7,"Tabyat theek nhi hai aur party krvaalo
",2023-01-01,2023,1,January,1,Sunday,11,14,11-12,0.31,0.0,0.69,0
5007,2023-01-01 11:15:00,Yashika✨️,"Iss party k karn toh tbiyat or zyada khrab hogii🤦‍♀️
",2023-01-01,2023,1,January,1,Sunday,11,15,11-12,0.252,0.0,0.748,0
5008,2023-01-01 11:27:00,Aditya EC7,"<Media omitted>
",2023-01-01,2023,1,January,1,Sunday,11,27,11-12,0.0,0.0,1.0,0
5009,2023-01-01 11:28:00,Yashika✨️,"Bs bsss
",2023-01-01,2023,1,January,1,Sunday,11,28,11-12,0.0,0.0,1.0,0
5010,2023-01-01 11:28:00,Yashika✨️,"😂
",2023-01-01,2023,1,January,1,Sunday,11,28,11-12,0.0,0.0,0.0,1
5011,2023-01-03 01:28:00,Aditya EC7,"Kitni cg aayi?
",2023-01-03,2023,1,January,3,Tuesday,1,28,1-2,0.0,0.0,1.0,0
5012,2023-01-03 09:42:00,Yashika✨️,"Pta ni dekhti hu
",2023-01-03,2023,1,January,3,Tuesday,9,42,9-10,0.0,0.0,1.0,0
5013,2023-01-03 09:42:00,Yashika✨️,"Ab uthi hu
",2023-01-03,2023,1,January,3,Tuesday,9,42,9-10,0.0,0.0,1.0,0
5014,2023-01-03 09:52:00,Aditya EC7,"Achaa
",2023-01-03,2023,1,January,3,Tuesday,9,52,9-10,0.0,0.0,1.0,0
5015,2023-01-03 09:53:00,Aditya EC7,"Dekho all the best
",2023-01-03,2023,1,January,3,Tuesday,9,53,9-10,0.583,0.0,0.417,1
5016,2023-01-03 10:20:00,Yashika✨️,"Bta Teri kitni aayi?
",2023-01-03,2023,1,January,3,Tuesday,10,20,10-11,0.0,0.0,1.0,0
5017,2023-01-03 10:35:00,Aditya EC7,"Tu bta phele
",2023-01-03,2023,1,January,3,Tuesday,10,35,10-11,0.0,0.0,1.0,0
5018,2023-01-03 10:35:00,Aditya EC7,"Tu ussdin bhi grade ke time boli web kiosk ni khul rha fir btaye bhi nhi grade 🙃
",2023-01-03,2023,1,January,3,Tuesday,10,35,10-11,0.0,0.0,1.0,0
5019,2023-01-03 10:42:00,Yashika✨️,"Ab btaa
",2023-01-03,2023,1,January,3,Tuesday,10,42,10-11,0.0,0.0,1.0,0
5020,2023-01-03 10:51:00,Yashika✨️,"9.58
",2023-01-03,2023,1,January,3,Tuesday,10,51,10-11,0.0,0.0,1.0,0
5021,2023-01-03 10:58:00,Aditya EC7,"Cg 8.94     sg 9.6
",2023-01-03,2023,1,January,3,Tuesday,10,58,10-11,0.0,0.0,1.0,0
5022,2023-01-03 10:58:00,Aditya EC7,"Teri cg kitni bni?
",2023-01-03,2023,1,January,3,Tuesday,10,58,10-11,0.0,0.0,1.0,0
5023,2023-01-03 10:59:00,Aditya EC7,"Ab tune kya delete kra 🙃
",2023-01-03,2023,1,January,3,Tuesday,10,59,10-11,0.0,0.0,1.0,0
5024,2023-01-03 12:07:00,Yashika✨️,"Dekh k btati hu ruk
",2023-01-03,2023,1,January,3,Tuesday,12,7,12-13,0.0,0.0,1.0,0
5025,2023-01-03 12:09:00,Yashika✨️,"9.34
",2023-01-03,2023,1,January,3,Tuesday,12,9,12-13,0.0,0.0,1.0,0
5026,2023-01-03 12:13:00,Aditya EC7,"Niceee
",2023-01-03,2023,1,January,3,Tuesday,12,13,12-13,0.0,0.0,1.0,0
5027,2023-01-03 12:13:00,Aditya EC7,"Congratulations
",2023-01-03,2023,1,January,3,Tuesday,12,13,12-13,1.0,0.0,0.0,1
5028,2023-01-03 12:38:00,Yashika✨️,"Thnkuu
",2023-01-03,2023,1,January,3,Tuesday,12,38,12-13,0.0,0.0,1.0,0
5029,2023-01-03 12:38:00,Yashika✨️,"Party kb de rha haii
",2023-01-03,2023,1,January,3,Tuesday,12,38,12-13,0.403,0.0,0.597,0
5030,2023-01-03 14:51:00,Aditya EC7,"College aake lelena
",2023-01-03,2023,1,January,3,Tuesday,14,51,14-15,0.0,0.0,1.0,0
5031,2023-01-03 14:51:00,Aditya EC7,"Vese ye nahi tujhe pochne vala tha 😂
",2023-01-03,2023,1,January,3,Tuesday,14,51,14-15,0.0,0.0,1.0,0
5032,2023-01-03 14:55:00,Yashika✨️,"Yessss
",2023-01-03,2023,1,January,3,Tuesday,14,55,14-15,0.0,0.0,1.0,0
5033,2023-01-03 14:55:00,Yashika✨️,"Kyaaa
",2023-01-03,2023,1,January,3,Tuesday,14,55,14-15,0.0,0.0,1.0,0
5034,2023-01-03 15:07:00,Aditya EC7,"This message was deleted
",2023-01-03,2023,1,January,3,Tuesday,15,7,15-16,0.0,0.0,1.0,0
5035,2023-01-03 15:08:00,Aditya EC7,"Ye mai *
",2023-01-03,2023,1,January,3,Tuesday,15,8,15-16,0.0,0.0,1.0,0
5036,2023-01-03 15:14:00,Aditya EC7,"Party ka😂
",2023-01-03,2023,1,January,3,Tuesday,15,14,15-16,0.73,0.0,0.27,1
5037,2023-01-03 15:16:00,Yashika✨️,"Hn toh pehle maine bol diya na ab mereko milegi😂😂
",2023-01-03,2023,1,January,3,Tuesday,15,16,15-16,0.0,0.0,1.0,0
5038,2023-01-03 15:25:00,Aditya EC7,"Chalo theek hai
",2023-01-03,2023,1,January,3,Tuesday,15,25,15-16,0.0,0.0,1.0,0
5039,2023-01-03 15:25:00,Aditya EC7,"Fever hogya tera sahi ki nhi?
",2023-01-03,2023,1,January,3,Tuesday,15,25,15-16,0.0,0.0,1.0,0
5040,2023-01-03 15:41:00,Yashika✨️,"Hnn aaj nhi hua fever
",2023-01-03,2023,1,January,3,Tuesday,15,41,15-16,0.0,0.0,1.0,0
5041,2023-01-03 15:42:00,Yashika✨️,"Tu colg 8 ko aayega?
",2023-01-03,2023,1,January,3,Tuesday,15,42,15-16,0.0,0.0,1.0,0
5042,2023-01-03 16:29:00,Aditya EC7,"Badhai ho
",2023-01-03,2023,1,January,3,Tuesday,16,29,16-17,0.0,0.0,1.0,0
5043,2023-01-03 16:29:00,Aditya EC7,"Aj meri halat thori tight hai 😂
",2023-01-03,2023,1,January,3,Tuesday,16,29,16-17,0.0,0.0,1.0,0
5044,2023-01-03 16:29:00,Aditya EC7,"Yes most probably
",2023-01-03,2023,1,January,3,Tuesday,16,29,16-17,0.574,0.0,0.426,1
5045,2023-01-03 16:33:00,Aditya EC7,"Baaki papa pe depend krta hai
",2023-01-03,2023,1,January,3,Tuesday,16,33,16-17,0.0,0.0,1.0,0
5046,2023-01-03 16:33:00,Aditya EC7,"Oye sach ek cheez bta himani ki kitni cg aayi 😬
",2023-01-03,2023,1,January,3,Tuesday,16,33,16-17,0.0,0.0,1.0,0
5047,2023-01-03 16:35:00,Yashika✨️,"Kyu aaj tereko ho gya😂
",2023-01-03,2023,1,January,3,Tuesday,16,35,16-17,0.0,0.0,1.0,0
5048,2023-01-03 16:35:00,Yashika✨️,"Bta ni rhi woo
",2023-01-03,2023,1,January,3,Tuesday,16,35,16-17,0.508,0.0,0.492,1
5049,2023-01-03 16:35:00,Yashika✨️,"Kehti but usne pehle se improve kiya hai isliye khush haii
",2023-01-03,2023,1,January,3,Tuesday,16,35,16-17,0.278,0.0,0.722,0
5050,2023-01-03 16:36:00,Yashika✨️,"Wo toh dekhne se bhi darti hai sg🤦‍♀️
",2023-01-03,2023,1,January,3,Tuesday,16,36,16-17,0.0,0.0,1.0,0
5051,2023-01-03 16:51:00,Aditya EC7,"14 km trek to vaishno devi
",2023-01-03,2023,1,January,3,Tuesday,16,51,16-17,0.0,0.0,1.0,0
5052,2023-01-03 16:51:00,Aditya EC7,"Taange dard hogyi 😂
",2023-01-03,2023,1,January,3,Tuesday,16,51,16-17,0.0,0.0,1.0,0
5053,2023-01-03 16:51:00,Aditya EC7,"Achaa
",2023-01-03,2023,1,January,3,Tuesday,16,51,16-17,0.0,0.0,1.0,0
5054,2023-01-03 16:52:00,Aditya EC7,"Arre to dkehi to hogi hii ye thori ki dkehna hii chordo 🙂
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5055,2023-01-03 16:52:00,Aditya EC7,"Wrna dost se dikhvaa lo
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5056,2023-01-03 16:52:00,Yashika✨️,"Hnn kafi late dekhi haii
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5057,2023-01-03 16:52:00,Aditya EC7,"Meri kal shorya ne hii dkehi thi kyuki Mai raaste mei tha net nhi chal rha tha
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5058,2023-01-03 16:52:00,Yashika✨️,"btw maine dekhli SG🥳
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5059,2023-01-03 16:52:00,Yashika✨️,"Ye dekh
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5060,2023-01-03 16:52:00,Aditya EC7,"To mene tujhe manik shorya ko msg kra tha ki jiska reply phele agya usko boldunga ki meri dkeh ke btado 😂
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5061,2023-01-03 16:52:00,Yashika✨️,"Tune kl hi dekh li thi
",2023-01-03,2023,1,January,3,Tuesday,16,52,16-17,0.0,0.0,1.0,0
5062,2023-01-03 16:53:00,Aditya EC7,"Fir shorya se baat hui par tab tak mera bhi khul gya thaa
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5063,2023-01-03 16:53:00,Yashika✨️,"Achaaa
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5064,2023-01-03 16:53:00,Aditya EC7,"Kal means 2-3 bje dkehi thi raat ko
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5065,2023-01-03 16:53:00,Yashika✨️,"Ohh achaaaa
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5066,2023-01-03 16:53:00,Yashika✨️,"Hn tb mai aram se soo rhi thi
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5067,2023-01-03 16:53:00,Yashika✨️,"😂😂
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5068,2023-01-03 16:53:00,Yashika✨️,"Subah Tera msg dekhq maine
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5069,2023-01-03 16:53:00,Yashika✨️,"Uth k
",2023-01-03,2023,1,January,3,Tuesday,16,53,16-17,0.0,0.0,1.0,0
5070,2023-01-03 16:54:00,Aditya EC7,"Mai bhi generally soo hii rha hota hu
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.0,1.0,0
5071,2023-01-03 16:54:00,Aditya EC7,"Vo to kal raaste mein tha issliye jaga hua tha
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.0,1.0,0
5072,2023-01-03 16:54:00,Yashika✨️,"Maine bola uthte hi isne heart attack de diya
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.279,0.721,0
5073,2023-01-03 16:54:00,Yashika✨️,"😂😂
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.0,1.0,0
5074,2023-01-03 16:54:00,Yashika✨️,"Achaa
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.0,1.0,0
5075,2023-01-03 16:54:00,Aditya EC7,"Meri to raat ki neend uda di thi 😂
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.0,1.0,0
5076,2023-01-03 16:54:00,Yashika✨️,"😂😂
",2023-01-03,2023,1,January,3,Tuesday,16,54,16-17,0.0,0.0,1.0,0
5077,2023-01-03 16:55:00,Yashika✨️,"Tune materials ki grade dekhi
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5078,2023-01-03 16:55:00,Aditya EC7,"A hai Mera
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5079,2023-01-03 16:55:00,Yashika✨️,"Usme mai B ki umeed mei thi
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5080,2023-01-03 16:55:00,Yashika✨️,"But A aa gya usme
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5081,2023-01-03 16:55:00,Aditya EC7,"Ha mujhe bhi
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.545,0.0,0.455,1
5082,2023-01-03 16:55:00,Aditya EC7,"Same
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5083,2023-01-03 16:55:00,Yashika✨️,"Hnn
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5084,2023-01-03 16:55:00,Aditya EC7,"And NA mei bhi mujhe b expected tha
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5085,2023-01-03 16:55:00,Yashika✨️,"Ussi k karn aayi hai sg wrna ni aati
",2023-01-03,2023,1,January,3,Tuesday,16,55,16-17,0.0,0.0,1.0,0
5086,2023-01-03 16:56:00,Aditya EC7,"Kyuki uska highest marks 95 sunne the mene and mere 75 the
",2023-01-03,2023,1,January,3,Tuesday,16,56,16-17,0.0,0.0,1.0,0
5087,2023-01-03 16:56:00,Yashika✨️,"Naa usme toh A- expected tha
",2023-01-03,2023,1,January,3,Tuesday,16,56,16-17,0.0,0.0,1.0,0
5088,2023-01-03 16:56:00,Aditya EC7,"Tujhe highest marks 95 gye hai coe mei ye nhi pata tha na issliye 😂
",2023-01-03,2023,1,January,3,Tuesday,16,56,16-17,0.0,0.0,1.0,0
5089,2023-01-03 16:57:00,Yashika✨️,"Haiiiiiiiii🫨
",2023-01-03,2023,1,January,3,Tuesday,16,57,16-17,0.0,0.0,1.0,0
5090,2023-01-03 16:57:00,Yashika✨️,"Ye ni pta tha mereko
",2023-01-03,2023,1,January,3,Tuesday,16,57,16-17,0.0,0.0,1.0,0
5091,2023-01-03 16:58:00,Aditya EC7,"Tabhi to a- expected tha 😂
",2023-01-03,2023,1,January,3,Tuesday,16,58,16-17,0.0,0.0,1.0,0
5092,2023-01-03 16:58:00,Aditya EC7,"Mai kaha mata ne 9.6 cg di hai jaaunga to paida hii 😂
",2023-01-03,2023,1,January,3,Tuesday,16,58,16-17,0.0,0.0,1.0,0
5093,2023-01-03 16:59:00,Yashika✨️,"Hnnnn thank you bol k aa😂
",2023-01-03,2023,1,January,3,Tuesday,16,59,16-17,0.385,0.0,0.615,0
5094,2023-01-03 16:59:00,Yashika✨️,"Hn hn
",2023-01-03,2023,1,January,3,Tuesday,16,59,16-17,0.0,0.0,1.0,0
5095,2023-01-03 16:59:00,Yashika✨️,"Mereko highest ni pta tha na
",2023-01-03,2023,1,January,3,Tuesday,16,59,16-17,0.0,0.0,1.0,0
5096,2023-01-03 17:01:00,Aditya EC7,"9.6 to mujhe sapne mein bhi umeed nhi thi
",2023-01-03,2023,1,January,3,Tuesday,17,1,17-18,0.0,0.0,1.0,0
5097,2023-01-03 17:06:00,Aditya EC7,"Yes
",2023-01-03,2023,1,January,3,Tuesday,17,6,17-18,1.0,0.0,0.0,1
5098,2023-01-03 17:07:00,Aditya EC7,"Arre mtlb 95 to mujhe pta chle hai uss se upar bhi ho to kuch keh nhi skte 🙂
",2023-01-03,2023,1,January,3,Tuesday,17,7,17-18,0.0,0.0,1.0,0
5099,2023-01-03 17:07:00,Aditya EC7,"3-4 din phele pata chla tha mujhe ye 95 ka
",2023-01-03,2023,1,January,3,Tuesday,17,7,17-18,0.0,0.0,1.0,0
5100,2023-01-03 17:08:00,Aditya EC7,"This message was deleted
",2023-01-03,2023,1,January,3,Tuesday,17,8,17-18,0.0,0.0,1.0,0
5101,2023-01-03 17:08:00,Aditya EC7,"Maine tujhe isliye ni btaya ki fir tension leke beth jayegi 😂
",2023-01-03,2023,1,January,3,Tuesday,17,8,17-18,0.0,0.187,0.813,0
5102,2023-01-03 17:11:00,Yashika✨️,"Aree acha kiya nhi btaya
",2023-01-03,2023,1,January,3,Tuesday,17,11,17-18,0.0,0.0,1.0,0
5103,2023-01-03 17:11:00,Aditya EC7,"Yupp
",2023-01-03,2023,1,January,3,Tuesday,17,11,17-18,0.0,0.0,1.0,0
5104,2023-01-03 17:11:00,Yashika✨️,"Mereko fir lgta ki isme bhi gya gradw
",2023-01-03,2023,1,January,3,Tuesday,17,11,17-18,0.0,0.0,1.0,0
5105,2023-01-03 17:11:00,Yashika✨️,"Sunn ICT mei bhi kafi marks aaye hai kya sabke
",2023-01-03,2023,1,January,3,Tuesday,17,11,17-18,0.0,0.0,1.0,0
5106,2023-01-03 17:11:00,Yashika✨️,"?
",2023-01-03,2023,1,January,3,Tuesday,17,11,17-18,0.0,0.0,0.0,1
5107,2023-01-03 17:12:00,Aditya EC7,"Ha isi liye nhi btaya
",2023-01-03,2023,1,January,3,Tuesday,17,12,17-18,0.375,0.0,0.625,0
5108,2023-01-03 17:13:00,Aditya EC7,"Ha lag rha hai yr mujhe
",2023-01-03,2023,1,January,3,Tuesday,17,13,17-18,0.273,0.273,0.455,0
5109,2023-01-03 17:13:00,Aditya EC7,"Kyuki 46 pe b- dediya inhone
",2023-01-03,2023,1,January,3,Tuesday,17,13,17-18,0.0,0.0,1.0,0
5110,2023-01-03 17:13:00,Yashika✨️,"49 pe
",2023-01-03,2023,1,January,3,Tuesday,17,13,17-18,0.0,0.0,1.0,0
5111,2023-01-03 17:13:00,Aditya EC7,"Balki mujhe laga tha ict mei 60 pe A mil jayega kyuki kisi se nhi ho rhi thi vo
",2023-01-03,2023,1,January,3,Tuesday,17,13,17-18,0.0,0.0,1.0,0
5112,2023-01-03 17:14:00,Yashika✨️,"Hnn mereko bhi yahi lga tha
",2023-01-03,2023,1,January,3,Tuesday,17,14,17-18,0.0,0.0,1.0,0
5113,2023-01-03 17:14:00,Yashika✨️,"But iss sg ki mereko koi umeed ni thi
",2023-01-03,2023,1,January,3,Tuesday,17,14,17-18,0.0,0.0,1.0,0
5114,2023-01-03 17:29:00,Aditya EC7,"Same
",2023-01-03,2023,1,January,3,Tuesday,17,29,17-18,0.0,0.0,1.0,0
5115,2023-01-03 17:29:00,Aditya EC7,"Mene to dkehne ke baad do bar refresh mara aur ekbar logout krke dobara login kra
",2023-01-03,2023,1,January,3,Tuesday,17,29,17-18,0.0,0.0,1.0,0
